<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170629,180000,144.0800000,144.1000000,143.8100000,143.9900000,847140
20170629,181500,143.9600000,144.0400000,143.4800000,143.6200000,1864030
20170629,183000,143.6000000,143.7200000,143.2000000,143.6000000,1714690
20170629,184500,143.8000000,143.8000000,143.8000000,143.8000000,344660
20170630,100000,143.2100000,144.4000000,142.8800000,144.3000000,3506450
20170630,101500,144.3000000,144.3600000,144.0000000,144.1500000,2206650
20170630,103000,144.1500000,144.2000000,143.7300000,143.7900000,2156460
20170630,104500,143.7900000,144.1000000,143.5800000,144.0300000,1488800
20170630,110000,144.0300000,144.1300000,143.7800000,143.9400000,1298150
20170630,111500,143.9100000,145.1700000,143.9000000,145.1100000,3256360
20170630,113000,145.0800000,145.7500000,145.0400000,145.2800000,3743340
20170630,114500,145.3000000,145.6000000,145.3000000,145.4000000,1012150
20170630,120000,145.4000000,146.3400000,145.3700000,146.0100000,4364690
20170630,121500,146.0200000,146.0800000,145.6700000,145.9700000,1402390
20170630,123000,145.9200000,146.2500000,145.4600000,145.7600000,1256370
20170630,124500,145.7600000,145.9000000,145.6200000,145.8800000,670710
20170630,130000,145.8800000,146.1000000,145.2700000,145.4500000,1081410
20170630,131500,145.4800000,145.6300000,145.3800000,145.5000000,408560
20170630,133000,145.5200000,146.2300000,145.5000000,145.8200000,2518610
20170630,134500,145.8200000,146.0100000,145.7600000,145.9800000,355900
20170630,140000,146.0100000,146.0300000,145.4500000,145.5700000,870630
20170630,141500,145.5400000,145.8200000,145.1900000,145.6100000,2777610
20170630,143000,145.6000000,145.9300000,145.5100000,145.7200000,590680
20170630,144500,145.7300000,145.8500000,145.6000000,145.7500000,597320
20170630,150000,145.7700000,145.8400000,145.6300000,145.6900000,776240
20170630,151500,145.7200000,145.8300000,145.5800000,145.7500000,1663370
20170630,153000,145.7400000,146.0500000,145.5800000,145.9800000,1377770
20170630,154500,145.9800000,146.0700000,145.8300000,145.9600000,1076830
20170630,160000,145.9600000,146.4000000,145.9200000,146.3200000,2916510
20170630,161500,146.3400000,146.5000000,146.2200000,146.5000000,1881350
20170630,163000,146.5000000,146.7300000,145.8400000,146.2500000,3529950
20170630,164500,146.2300000,146.3000000,145.6300000,145.8200000,2712300
20170630,170000,145.8100000,146.2400000,145.7700000,146.2000000,1672310
20170630,171500,146.2000000,146.6000000,146.1500000,146.6000000,2465640
20170630,173000,146.5800000,146.5900000,146.2200000,146.3900000,978520
20170630,174500,146.4100000,146.4500000,146.1500000,146.2900000,1501700
20170630,180000,146.2700000,146.3500000,146.0800000,146.1100000,2047960
20170630,181500,146.1100000,146.1400000,145.9000000,145.9800000,1943320
20170630,183000,145.9800000,146.1800000,145.7500000,146.0900000,3372230
20170630,184500,145.5900000,145.5900000,145.5900000,145.5900000,1696850
20170703,100000,146.6900000,148.3000000,146.6100000,147.6500000,6155310
20170703,101500,147.6400000,148.1900000,147.5600000,147.9200000,1915510
20170703,103000,147.9400000,148.0800000,147.6800000,147.8900000,1204870
20170703,104500,147.9200000,148.0800000,147.7400000,147.8800000,856420
20170703,110000,147.8600000,147.8600000,147.4500000,147.7400000,1213250
20170703,111500,147.7000000,148.0500000,147.7000000,147.9900000,777690
20170703,113000,147.9900000,148.0800000,147.7500000,147.8100000,390900
20170703,114500,147.8500000,147.9500000,147.7600000,147.8000000,391880
20170703,120000,147.8000000,147.8100000,146.6500000,146.9900000,3790180
20170703,121500,146.9600000,147.1400000,146.7800000,147.0900000,1432020
20170703,123000,147.0500000,147.2800000,146.9300000,147.0100000,806100
20170703,124500,147.0500000,147.0700000,146.2200000,146.3300000,1745850
20170703,130000,146.3300000,146.6600000,146.3000000,146.6100000,852310
20170703,131500,146.6100000,146.7600000,146.4100000,146.5500000,403740
20170703,133000,146.5800000,146.7000000,146.4100000,146.5800000,489660
20170703,134500,146.5800000,146.8400000,146.5000000,146.6700000,346390
20170703,140000,146.6700000,146.7800000,146.5000000,146.5600000,243870
20170703,141500,146.5100000,146.6500000,146.4100000,146.5300000,414490
20170703,143000,146.5300000,146.6300000,146.3100000,146.3300000,311440
20170703,144500,146.3300000,146.6000000,146.3000000,146.5400000,238440
20170703,150000,146.5400000,146.5900000,146.3700000,146.5700000,181120
20170703,151500,146.5200000,147.0000000,146.5200000,146.8600000,561260
20170703,153000,146.8700000,147.1800000,146.7000000,147.0100000,1157540
20170703,154500,147.0000000,147.0800000,146.7700000,146.8100000,468390
20170703,160000,146.8000000,147.1000000,146.7300000,146.9700000,778460
20170703,161500,146.9700000,147.0700000,146.7800000,146.9900000,726280
20170703,163000,146.9500000,147.1000000,146.9100000,147.0100000,1100970
20170703,164500,147.0000000,147.4200000,146.9400000,147.2400000,1394310
20170703,170000,147.2400000,147.5500000,147.1500000,147.2500000,1409770
20170703,171500,147.2200000,147.2500000,146.7500000,147.1300000,772210
20170703,173000,147.1300000,147.3800000,146.9200000,147.2000000,790300
20170703,174500,147.1600000,147.2600000,146.7100000,146.7600000,838950
20170703,180000,146.7700000,147.2900000,146.7500000,147.2300000,944610
20170703,181500,147.2300000,147.3600000,147.0800000,147.1600000,1205940
20170703,183000,147.1600000,147.4500000,147.1100000,147.3100000,1753840
20170703,184500,147.5000000,147.5000000,147.5000000,147.5000000,207170
20170704,100000,147.4900000,147.7700000,147.1100000,147.5000000,1856880
20170704,101500,147.5500000,148.5500000,147.4300000,148.5500000,3403480
20170704,103000,148.5300000,148.6500000,148.1000000,148.1100000,1922810
20170704,104500,148.1100000,148.9900000,148.1000000,148.4400000,2543370
20170704,110000,148.4500000,149.0700000,148.3500000,148.4200000,2961900
20170704,111500,148.4800000,148.7900000,148.4100000,148.6500000,1092350
20170704,113000,148.6700000,148.8400000,148.4300000,148.6500000,851370
20170704,114500,148.6200000,148.8900000,148.5200000,148.7600000,1064630
20170704,120000,148.8000000,149.2500000,148.7600000,149.1900000,3630450
20170704,121500,149.1900000,149.3000000,148.8900000,148.9000000,1657720
20170704,123000,148.9000000,149.2000000,148.9000000,149.0900000,556020
20170704,124500,149.0900000,149.1800000,148.9300000,149.0100000,661190
20170704,130000,149.0100000,149.1900000,148.8800000,149.0600000,484130
20170704,131500,149.0200000,149.0900000,148.7300000,149.0800000,1124800
20170704,133000,149.0300000,149.3400000,149.0300000,149.1900000,645310
20170704,134500,149.1900000,149.5100000,149.1800000,149.3700000,2136730
20170704,140000,149.3600000,149.4500000,148.9000000,149.0300000,918170
20170704,141500,149.0300000,149.1500000,148.8300000,149.0000000,747770
20170704,143000,149.0000000,149.1900000,148.9600000,149.1200000,320920
20170704,144500,149.1300000,149.2500000,148.8700000,148.8700000,414640
20170704,150000,148.9100000,149.0900000,148.8600000,148.8700000,325210
20170704,151500,148.8900000,149.1900000,148.8700000,149.0400000,482920
20170704,153000,149.0400000,149.3600000,148.9400000,149.2800000,466800
20170704,154500,149.2500000,149.3000000,149.1300000,149.1500000,442580
20170704,160000,149.1700000,149.2000000,148.9600000,149.0900000,526410
20170704,161500,149.0800000,149.3000000,148.9100000,148.9500000,758340
20170704,163000,148.9200000,149.3500000,148.8900000,149.2600000,763990
20170704,164500,149.2300000,149.4200000,149.1500000,149.3600000,561490
20170704,170000,149.3800000,149.6600000,149.1500000,149.6600000,1448760
20170704,171500,149.6700000,149.8000000,149.4400000,149.4600000,1421460
20170704,173000,149.5300000,149.7300000,149.3700000,149.4200000,760140
20170704,174500,149.4200000,149.5300000,149.1000000,149.4500000,507950
20170704,180000,149.4700000,149.6600000,149.3600000,149.4900000,392680
20170704,181500,149.4600000,149.6800000,149.4300000,149.6700000,359180
20170704,183000,149.6800000,149.7500000,149.4000000,149.4000000,1087570
20170704,184500,149.3900000,149.3900000,149.3900000,149.3900000,618440
20170705,100000,149.3900000,149.7900000,149.0500000,149.5600000,2195520
20170705,101500,149.5600000,149.7200000,148.9300000,149.5300000,2042510
20170705,103000,149.5200000,149.5200000,148.7600000,148.8000000,2055840
20170705,104500,148.8000000,149.0000000,148.6000000,148.8900000,1456010
20170705,110000,148.8500000,148.9100000,148.2000000,148.5000000,3124570
20170705,111500,148.5000000,149.0000000,148.3900000,148.8400000,2461930
20170705,113000,148.8200000,148.8500000,148.3400000,148.5400000,1048840
20170705,114500,148.5400000,148.7500000,148.3400000,148.6600000,1271040
20170705,120000,148.6900000,148.8000000,147.8900000,148.4300000,2103740
20170705,121500,148.4300000,148.6000000,148.3700000,148.4600000,1194690
20170705,123000,148.4500000,148.6100000,148.1400000,148.2100000,647940
20170705,124500,148.2200000,148.3800000,148.0700000,148.2700000,614610
20170705,130000,148.2700000,148.5900000,148.1400000,148.5800000,482370
20170705,131500,148.5800000,148.9600000,148.5700000,148.8300000,1556210
20170705,133000,148.8300000,149.0000000,148.7200000,148.8200000,1131490
20170705,134500,148.8300000,148.9400000,148.7400000,148.9300000,316670
20170705,140000,148.9200000,149.3000000,148.8000000,149.1800000,2017520
20170705,141500,149.2000000,149.4900000,149.0500000,149.3800000,1133710
20170705,143000,149.3800000,149.4400000,149.1300000,149.2900000,449440
20170705,144500,149.2900000,149.3300000,148.8100000,148.8900000,1628240
20170705,150000,148.9300000,149.2300000,148.9300000,149.1200000,406310
20170705,151500,149.1200000,149.3300000,148.7500000,149.0000000,1417360
20170705,153000,149.0000000,149.2800000,148.9500000,149.2500000,473820
20170705,154500,149.2300000,149.3800000,149.2200000,149.3400000,711300
20170705,160000,149.3500000,149.4900000,149.3100000,149.3700000,1076280
20170705,161500,149.3700000,149.5200000,149.2500000,149.4400000,2558180
20170705,163000,149.4400000,149.5000000,148.8000000,148.9300000,2551570
20170705,164500,148.9000000,149.1500000,148.7700000,148.8900000,1022820
20170705,170000,148.9000000,149.2900000,148.3300000,148.8700000,3035730
20170705,171500,148.8600000,148.9700000,148.6600000,148.7300000,895430
20170705,173000,148.6800000,149.1100000,148.4100000,149.0900000,1115880
20170705,174500,149.1100000,149.1900000,148.8200000,148.9300000,574240
20170705,180000,148.8700000,149.0100000,148.8300000,149.0000000,568950
20170705,181500,149.0200000,149.2500000,148.8600000,148.8700000,1122210
20170705,183000,148.9300000,148.9700000,148.6700000,148.9700000,1610350
20170705,184500,148.9600000,148.9600000,148.9600000,148.9600000,92790
20170706,100000,149.2000000,150.7500000,149.2000000,150.5900000,6532410
20170706,101500,150.5900000,150.7400000,150.2500000,150.3500000,1911830
20170706,103000,150.3500000,150.4400000,149.9500000,150.2000000,2195900
20170706,104500,150.2000000,150.5000000,150.1100000,150.2300000,2282360
20170706,110000,150.2100000,150.4600000,150.1100000,150.2000000,604200
20170706,111500,150.2200000,150.5000000,150.0000000,150.1300000,2255590
20170706,113000,150.1300000,150.4200000,150.1000000,150.3600000,672610
20170706,114500,150.3700000,150.4400000,150.1500000,150.3800000,1956990
20170706,120000,150.3800000,150.5000000,150.2800000,150.5000000,2461290
20170706,121500,150.5000000,150.7800000,150.4500000,150.6300000,3938380
20170706,123000,150.6300000,150.9500000,150.5200000,150.8300000,1823550
20170706,124500,150.8300000,151.0300000,150.5100000,150.9900000,2307870
20170706,130000,150.9500000,151.0000000,150.6500000,150.7400000,529840
20170706,131500,150.7500000,150.7600000,150.3000000,150.4500000,1226160
20170706,133000,150.3900000,150.6300000,150.3900000,150.4300000,322750
20170706,134500,150.4200000,150.5500000,150.3600000,150.3600000,296160
20170706,140000,150.4200000,150.4800000,150.2100000,150.3800000,932370
20170706,141500,150.3600000,150.5000000,150.3200000,150.4500000,990060
20170706,143000,150.4500000,150.5000000,150.3800000,150.4700000,1101720
20170706,144500,150.4700000,150.5000000,150.1500000,150.2000000,743120
20170706,150000,150.2000000,150.4600000,150.1500000,150.4300000,602370
20170706,151500,150.3500000,150.5000000,150.3500000,150.4100000,376670
20170706,153000,150.4100000,150.5000000,150.3800000,150.3900000,326430
20170706,154500,150.4300000,150.5000000,150.2600000,150.3300000,336540
20170706,160000,150.3000000,150.5000000,150.2600000,150.5000000,605810
20170706,161500,150.5000000,150.5000000,150.2300000,150.2500000,836860
20170706,163000,150.2600000,150.4500000,150.2300000,150.3000000,288190
20170706,164500,150.2800000,150.2800000,150.2000000,150.2200000,623410
20170706,170000,150.2200000,150.3000000,149.3600000,149.8900000,2707820
20170706,171500,149.8800000,149.9100000,149.2200000,149.4400000,1494920
20170706,173000,149.4200000,149.4600000,149.0700000,149.4300000,1212530
20170706,174500,149.4300000,149.4700000,148.9000000,149.0900000,1912300
20170706,180000,149.0800000,150.1100000,149.0300000,149.5500000,2055890
20170706,181500,149.5600000,150.1000000,149.5100000,150.0800000,1002820
20170706,183000,150.1000000,150.3000000,149.9900000,150.3000000,1540280
20170706,184500,150.3500000,150.3500000,150.3500000,150.3500000,520480
20170707,100000,149.6900000,150.3700000,149.0600000,150.0100000,3929480
20170707,101500,150.0400000,150.2200000,149.5600000,150.1300000,1687290
20170707,103000,150.1500000,150.7700000,150.1500000,150.6400000,1745070
20170707,104500,150.6400000,151.4000000,150.6400000,151.2900000,2692570
20170707,110000,151.2900000,151.9000000,151.2600000,151.7500000,2589670
20170707,111500,151.7200000,151.8400000,151.2200000,151.2900000,1728190
20170707,113000,151.3600000,151.5200000,151.1600000,151.2000000,1512090
20170707,114500,151.1900000,151.2400000,150.6000000,150.6900000,1709900
20170707,120000,150.6900000,151.4000000,150.4700000,151.2900000,1528750
20170707,121500,151.2900000,151.6800000,150.8300000,151.0900000,1672730
20170707,123000,151.0900000,151.2400000,150.8900000,151.2000000,1506010
20170707,124500,151.2400000,151.4100000,150.6100000,150.8400000,1084220
20170707,130000,150.8900000,150.9400000,150.6800000,150.8700000,405730
20170707,131500,150.8900000,151.0000000,150.7800000,150.8200000,926760
20170707,133000,150.8400000,150.8400000,150.2600000,150.3000000,997160
20170707,134500,150.3000000,150.3300000,150.1400000,150.2000000,1266370
20170707,140000,150.2100000,150.2500000,150.0400000,150.1500000,363860
20170707,141500,150.1400000,150.2800000,150.0600000,150.2800000,414020
20170707,143000,150.2800000,150.3200000,150.1900000,150.2500000,345360
20170707,144500,150.2400000,150.5000000,150.2000000,150.3500000,955680
20170707,150000,150.3500000,150.9300000,150.3200000,150.9100000,822690
20170707,151500,150.9000000,150.9700000,150.6700000,150.9000000,464500
20170707,153000,150.8700000,151.0000000,150.7500000,150.9500000,1393300
20170707,154500,150.9500000,151.3000000,150.7600000,151.2400000,4237810
20170707,160000,151.2500000,151.7800000,151.1500000,151.7300000,2313300
20170707,161500,151.7300000,151.8500000,151.5300000,151.6500000,1986250
20170707,163000,151.6200000,151.7700000,150.9400000,151.0700000,2640370
20170707,164500,151.0700000,151.4100000,151.0100000,151.3100000,1362560
20170707,170000,151.3100000,151.4500000,150.9000000,151.3100000,1320210
20170707,171500,151.3200000,151.5000000,150.9400000,151.2600000,1441460
20170707,173000,151.3100000,151.5000000,151.1800000,151.4000000,1044610
20170707,174500,151.4000000,151.6000000,151.3200000,151.3300000,1089850
20170707,180000,151.3300000,151.6000000,151.1200000,151.4500000,1632150
20170707,181500,151.4300000,151.9900000,151.4300000,151.9100000,2338480
20170707,183000,151.9200000,152.5000000,151.8800000,152.2600000,3549750
20170707,184500,152.1600000,152.1600000,152.1600000,152.1600000,393240
20170710,100000,152.3700000,154.1200000,152.3600000,153.7200000,6114740
20170710,101500,153.7000000,154.4100000,153.7000000,154.0400000,4177900
20170710,103000,154.0500000,154.3700000,153.9000000,154.2400000,2257230
20170710,104500,154.2400000,154.2700000,153.9100000,154.1600000,1451620
20170710,110000,154.1700000,154.6000000,154.0900000,154.3000000,1914020
20170710,111500,154.3000000,154.3400000,154.0300000,154.2000000,617440
20170710,113000,154.2000000,154.4400000,154.0400000,154.1900000,708500
20170710,114500,154.2300000,154.2300000,153.9400000,154.0000000,1148440
20170710,120000,154.0000000,154.0800000,153.4700000,153.8300000,1612680
20170710,121500,153.7900000,154.1000000,153.6100000,154.0000000,804740
20170710,123000,153.9600000,154.0500000,153.9500000,154.0500000,812040
20170710,124500,154.0500000,154.1600000,153.6000000,153.8300000,1421110
20170710,130000,153.8300000,154.0700000,153.7100000,153.8700000,540070
20170710,131500,153.8200000,153.9000000,153.6100000,153.8000000,725300
20170710,133000,153.7600000,153.9100000,153.6600000,153.7600000,646830
20170710,134500,153.7400000,153.7700000,153.0000000,153.2300000,3095600
20170710,140000,153.2200000,153.3400000,153.0800000,153.1200000,555730
20170710,141500,153.1500000,153.5800000,152.9500000,153.4000000,1563210
20170710,143000,153.4000000,153.6300000,153.3000000,153.4500000,466910
20170710,144500,153.4500000,154.2600000,153.4500000,154.1300000,1900100
20170710,150000,154.1400000,154.8800000,154.0600000,154.3000000,3370490
20170710,151500,154.3000000,154.4000000,154.2000000,154.2800000,674000
20170710,153000,154.2800000,154.3000000,153.8000000,153.9600000,3118560
20170710,154500,153.9700000,154.0000000,153.7800000,153.8500000,886730
20170710,160000,153.8400000,153.9500000,153.7000000,153.8500000,973060
20170710,161500,153.9000000,154.0000000,153.8000000,154.0000000,1493880
20170710,163000,154.0000000,154.3800000,153.8700000,154.2500000,1216010
20170710,164500,154.2500000,154.7000000,154.0900000,154.6100000,1920960
20170710,170000,154.6100000,154.9100000,154.3600000,154.4600000,2817930
20170710,171500,154.4300000,154.9000000,154.4300000,154.8900000,927030
20170710,173000,154.8900000,155.0000000,154.7000000,154.9600000,1460520
20170710,174500,154.9700000,155.0000000,154.8600000,154.9000000,2838160
20170710,180000,154.8900000,155.0000000,154.7100000,154.9300000,4097710
20170710,181500,154.9300000,155.3400000,154.8000000,155.0700000,1902920
20170710,183000,155.0700000,155.0800000,154.8000000,154.8400000,3064760
20170710,184500,155.0000000,155.0000000,155.0000000,155.0000000,297140
20170711,100000,155.5700000,156.2900000,155.2400000,155.8000000,4028510
20170711,101500,155.7900000,156.2300000,155.6600000,156.1300000,8505270
20170711,103000,156.1400000,156.2300000,155.7500000,155.9900000,4066790
20170711,104500,155.9900000,156.0000000,155.3700000,155.5800000,2893430
20170711,110000,155.5700000,155.8600000,154.9500000,155.6700000,3123240
20170711,111500,155.6700000,155.9000000,155.5200000,155.5500000,1401150
20170711,113000,155.5200000,155.7500000,155.2800000,155.4800000,1080320
20170711,114500,155.4400000,155.5500000,155.1000000,155.2400000,881060
20170711,120000,155.2000000,155.6900000,155.0300000,155.5500000,984000
20170711,121500,155.5500000,155.6000000,155.4300000,155.4900000,576120
20170711,123000,155.5400000,155.6000000,155.3600000,155.5500000,665560
20170711,124500,155.5400000,155.5900000,155.2500000,155.3400000,712170
20170711,130000,155.3100000,155.3500000,155.1000000,155.2600000,735920
20170711,131500,155.2400000,155.5400000,155.1500000,155.5400000,421240
20170711,133000,155.5300000,155.6500000,155.4100000,155.5500000,432960
20170711,134500,155.5100000,155.8000000,155.4600000,155.7800000,568710
20170711,140000,155.7500000,155.8700000,155.3800000,155.7500000,740620
20170711,141500,155.7100000,155.9500000,155.6700000,155.8700000,777080
20170711,143000,155.8400000,156.1000000,155.8300000,156.0100000,1327820
20170711,144500,156.0500000,156.2500000,155.9600000,155.9900000,1200900
20170711,150000,155.9600000,156.0600000,155.8000000,155.8800000,550050
20170711,151500,155.8800000,156.1000000,155.8300000,155.8500000,750960
20170711,153000,155.8500000,156.0800000,155.8300000,156.0400000,1268470
20170711,154500,156.0200000,156.2100000,156.0000000,156.1500000,1125480
20170711,160000,156.1500000,156.4900000,156.1200000,156.3100000,1950580
20170711,161500,156.3400000,156.5000000,156.2700000,156.3500000,446260
20170711,163000,156.4100000,156.8200000,156.3500000,156.7000000,2636520
20170711,164500,156.7000000,156.8000000,156.6000000,156.7000000,437590
20170711,170000,156.7000000,156.9500000,156.6600000,156.7800000,861350
20170711,171500,156.7900000,157.0000000,156.7800000,156.8600000,2975020
20170711,173000,156.8500000,157.0000000,156.4900000,156.8200000,2495800
20170711,174500,156.8100000,156.9800000,156.4300000,156.6300000,2485230
20170711,180000,156.6700000,156.7300000,156.5300000,156.6500000,416350
20170711,181500,156.6000000,156.9400000,156.5900000,156.8300000,1566370
20170711,183000,156.8500000,156.8700000,156.6500000,156.8000000,1085300
20170711,184500,156.9100000,156.9100000,156.9100000,156.9100000,1000260
20170712,100000,157.5500000,158.5000000,157.5000000,158.3700000,5217950
20170712,101500,158.3800000,159.2900000,158.2900000,158.4900000,6257500
20170712,103000,158.4800000,158.7200000,158.3000000,158.4100000,1176390
20170712,104500,158.4000000,158.4900000,158.1200000,158.4500000,1619910
20170712,110000,158.4100000,158.4400000,158.0000000,158.1200000,1047400
20170712,111500,158.1600000,158.7900000,158.1100000,158.6300000,1515420
20170712,113000,158.6200000,158.9500000,158.3100000,158.9200000,1981660
20170712,114500,158.9300000,159.0000000,158.7900000,158.9500000,1088150
20170712,120000,158.9500000,158.9900000,158.5200000,158.6600000,788270
20170712,121500,158.6300000,158.8400000,158.6000000,158.8400000,217840
20170712,123000,158.7900000,158.8900000,158.7300000,158.8900000,203560
20170712,124500,158.8400000,158.9200000,158.7400000,158.7900000,717090
20170712,130000,158.7600000,158.8700000,158.7300000,158.7800000,323480
20170712,131500,158.7900000,159.5000000,158.7400000,159.3200000,2927390
20170712,133000,159.3900000,160.2000000,159.3900000,160.0800000,4128600
20170712,134500,160.0700000,160.2000000,159.7200000,159.8500000,2120970
20170712,140000,159.8800000,160.2000000,159.7400000,160.1900000,1860290
20170712,141500,160.1900000,160.6000000,159.8100000,160.0500000,2816220
20170712,143000,160.0600000,160.3400000,159.9100000,160.0000000,910510
20170712,144500,160.0100000,160.4000000,160.0000000,160.3600000,692250
20170712,150000,160.3500000,160.4000000,159.8200000,159.9600000,1060590
20170712,151500,159.9000000,160.0000000,159.7000000,159.9000000,889230
20170712,153000,159.9000000,160.5600000,159.8400000,160.4300000,3307830
20170712,154500,160.4300000,160.6100000,160.0800000,160.5300000,2337990
20170712,160000,160.5300000,160.7600000,160.3200000,160.5400000,2208230
20170712,161500,160.5400000,160.7000000,159.7500000,160.1000000,3509850
20170712,163000,160.1000000,160.3000000,159.9300000,160.2300000,1302430
20170712,164500,160.2700000,160.6300000,160.0500000,160.6000000,960140
20170712,170000,160.5700000,160.6500000,160.4300000,160.5700000,1321430
20170712,171500,160.5700000,160.8500000,160.4600000,160.8200000,3642190
20170712,173000,160.8200000,160.9900000,160.5000000,160.7800000,2528970
20170712,174500,160.7800000,160.8200000,159.8700000,160.2800000,2943480
20170712,180000,160.2800000,160.4000000,160.0000000,160.2100000,1445920
20170712,181500,160.2100000,160.3500000,160.1300000,160.2800000,797170
20170712,183000,160.2800000,160.8000000,160.2800000,160.5000000,4097150
20170712,184500,160.8500000,160.8500000,160.8500000,160.8500000,387820
20170713,100000,161.5000000,162.5500000,161.1900000,162.5000000,6038200
20170713,101500,162.5000000,162.6200000,161.1700000,161.3100000,3706920
20170713,103000,161.3100000,161.3100000,160.2500000,160.4700000,4023770
20170713,104500,160.4700000,161.0000000,160.1400000,160.6600000,1541490
20170713,110000,160.5800000,160.6200000,159.5800000,160.0400000,2900250
20170713,111500,160.0400000,160.1200000,159.7300000,159.9400000,1701840
20170713,113000,159.9200000,160.2000000,159.7200000,160.0400000,1597050
20170713,114500,160.0400000,160.7600000,160.0200000,160.3400000,1595230
20170713,120000,160.3900000,161.4600000,160.2500000,161.3500000,3014790
20170713,121500,161.3500000,161.4700000,160.5700000,160.7500000,2112060
20170713,123000,160.7300000,160.9900000,160.6500000,160.8000000,781050
20170713,124500,160.8100000,161.2000000,160.5700000,160.6600000,1955790
20170713,130000,160.6100000,160.6300000,159.7600000,159.8000000,2529690
20170713,131500,159.8000000,159.8300000,158.5300000,158.9600000,4163900
20170713,133000,158.9000000,159.5000000,158.8100000,159.5000000,1415860
20170713,134500,159.4700000,159.6600000,159.2500000,159.5700000,1502490
20170713,140000,159.5700000,159.7100000,159.3100000,159.6900000,1114280
20170713,141500,159.6900000,159.9000000,159.4400000,159.7500000,1072690
20170713,143000,159.7000000,159.8400000,159.6200000,159.7200000,584140
20170713,144500,159.7000000,159.9000000,159.5000000,159.8800000,444570
20170713,150000,159.8500000,160.1000000,159.5500000,159.7600000,1073700
20170713,151500,159.7700000,159.7900000,159.1500000,159.2500000,1143700
20170713,153000,159.2300000,159.2700000,158.5400000,158.7600000,1650590
20170713,154500,158.7500000,159.2800000,158.6300000,158.9100000,1448600
20170713,160000,158.9100000,159.0500000,158.3400000,158.9400000,2004560
20170713,161500,158.9400000,159.3000000,158.8500000,159.0000000,962510
20170713,163000,159.0300000,159.5000000,158.7600000,159.2100000,1692880
20170713,164500,159.1500000,160.6900000,159.1500000,160.6900000,3194010
20170713,170000,160.6800000,160.8000000,159.7200000,159.9700000,3128980
20170713,171500,159.9600000,160.2300000,159.7900000,160.1400000,1583100
20170713,173000,160.1300000,160.2800000,159.8800000,160.0000000,2493820
20170713,174500,160.0100000,160.0500000,159.7500000,159.9500000,1230320
20170713,180000,159.9300000,159.9500000,159.3000000,159.4000000,2506740
20170713,181500,159.4000000,159.4000000,158.9000000,159.0000000,1675070
20170713,183000,159.0000000,160.0000000,158.9600000,159.9500000,2042740
20170713,184500,159.9400000,159.9400000,159.9400000,159.9400000,160500
20170714,100000,159.7600000,160.2800000,159.4300000,160.0000000,1374620
20170714,101500,160.0000000,160.0000000,159.6000000,159.9900000,1500450
20170714,103000,160.0000000,160.6700000,159.7800000,160.4200000,1945580
20170714,104500,160.4900000,160.9500000,159.9500000,160.3900000,1852540
20170714,110000,160.3300000,161.3900000,160.3300000,161.3800000,1743760
20170714,111500,161.3500000,161.9700000,161.0700000,161.5600000,3554530
20170714,113000,161.6000000,161.6500000,161.5000000,161.6300000,1071320
20170714,114500,161.5900000,162.2000000,161.4000000,161.7200000,3817540
20170714,120000,161.7100000,161.9400000,161.2300000,161.2900000,1444320
20170714,121500,161.3000000,161.4100000,161.0900000,161.4000000,797190
20170714,123000,161.4000000,161.7900000,161.3900000,161.6000000,678830
20170714,124500,161.6000000,161.8000000,161.3200000,161.3500000,763450
20170714,130000,161.3500000,161.7700000,161.2500000,161.4200000,616960
20170714,131500,161.4800000,161.8000000,161.4400000,161.7400000,509990
20170714,133000,161.7600000,161.9000000,161.7000000,161.8100000,518650
20170714,134500,161.8100000,162.0000000,161.5100000,161.8000000,1532850
20170714,140000,161.8000000,161.9400000,161.5900000,161.8800000,592690
20170714,141500,161.8800000,162.2600000,161.7300000,161.9300000,2288420
20170714,143000,161.9900000,162.1900000,161.7500000,161.8000000,856380
20170714,144500,161.7900000,161.9000000,161.6200000,161.8500000,328940
20170714,150000,161.8500000,161.9900000,161.7500000,161.8400000,188270
20170714,151500,161.9000000,161.9600000,161.7800000,161.9400000,452660
20170714,153000,161.9400000,162.0000000,161.7000000,161.7000000,1516430
20170714,154500,161.7000000,161.8200000,160.7400000,161.3600000,2617780
20170714,160000,161.3400000,161.3800000,160.6900000,160.9200000,959900
20170714,161500,160.9300000,161.1000000,160.8600000,161.0200000,734770
20170714,163000,161.0200000,161.4400000,160.9000000,161.0500000,1324850
20170714,164500,161.0600000,161.2700000,160.9000000,161.1300000,503720
20170714,170000,161.1300000,161.1700000,160.2000000,160.3300000,2319060
20170714,171500,160.3100000,160.3900000,160.1000000,160.3900000,883820
20170714,173000,160.3900000,160.7500000,160.3000000,160.7400000,587460
20170714,174500,160.7500000,160.9000000,160.5000000,160.6600000,406720
20170714,180000,160.6500000,160.8700000,160.5800000,160.8700000,300940
20170714,181500,160.8600000,161.0900000,160.6000000,160.6900000,791660
20170714,183000,160.6900000,161.5400000,160.6800000,161.1200000,1574350
20170714,184500,161.4000000,161.4000000,161.4000000,161.4000000,644440
20170717,100000,161.8000000,163.1000000,161.6700000,162.7800000,3940540
20170717,101500,162.7700000,162.9500000,162.3400000,162.7700000,957070
20170717,103000,162.7700000,162.9100000,162.4600000,162.5400000,896330
